$DateFormat=mm/dd/yyyy,
8/7/1904,365
8/8/1904,347
8/9/1904,347
8/10/1904,323
8/11/1904,407
8/12/1904,470
8/13/1904,550
8/14/1904,738
8/15/1904,920
8/16/1904,920
8/17/1904,864
8/18/1904,810
8/19/1904,1100
8/20/1904,1080
8/21/1904,883
8/22/1904,651
8/23/1904,567
8/24/1904,534
8/25/1904,534
8/26/1904,438
8/27/1904,470
8/28/1904,550
8/29/1904,810
8/30/1904,883
8/31/1904,810
9/1/1904,685
9/2/1904,574
9/3/1904,583
9/4/1904,550
9/5/1904,541
9/6/1904,1080
9/7/1904,528
9/8/1904,311
9/9/1904,332
9/10/1904,341
9/11/1904,383
9/12/1904,407
9/13/1904,407
9/14/1904,371
9/15/1904,323
9/16/1904,302
9/17/1904,287
9/18/1904,311
9/19/1904,281
9/20/1904,228
9/21/1904,178
9/22/1904,160
9/23/1904,173
9/24/1904,147
9/25/1904,173
9/26/1904,194
9/27/1904,228
9/28/1904,272
9/29/1904,293
9/30/1904,317
10/1/1904,302
10/2/1904,281
10/3/1904,222
10/4/1904,257
10/5/1904,311
10/6/1904,362
10/7/1904,371
10/8/1904,392
10/9/1904,407
10/10/1904,383
10/11/1904,407
10/12/1904,383
10/13/1904,332
10/14/1904,287
10/15/1904,287
10/16/1904,281
10/17/1904,293
10/18/1904,317
10/19/1904,311
10/20/1904,287
10/21/1904,263
10/22/1904,287
10/23/1904,311
10/24/1904,332
10/25/1904,341
10/26/1904,311
10/27/1904,287
10/28/1904,251
10/29/1904,187
10/30/1904,160
10/31/1904,126
11/1/1904,103
11/2/1904,75
11/3/1904,51
11/4/1904,37
11/5/1904,45
11/6/1904,37
11/7/1904,34
11/8/1904,37
11/9/1904,40
11/10/1904,45
11/11/1904,37
11/12/1904,54
11/13/1904,37
11/14/1904,28
11/15/1904,40
11/16/1904,58
11/17/1904,54
11/18/1904,37
11/19/1904,40
11/20/1904,37
11/21/1904,54
11/22/1904,54
11/23/1904,37
11/24/1904,54
11/25/1904,64
11/26/1904,40
11/27/1904,45
11/28/1904,71
11/29/1904,75
11/30/1904,58
12/1/1904,45
12/2/1904,37
12/3/1904,45
12/4/1904,45
12/5/1904,45
12/6/1904,51
12/7/1904,54
12/8/1904,54
12/9/1904,75
12/10/1904,79
12/11/1904,64
12/12/1904,86
12/13/1904,46
12/14/1904,46
12/15/1904,46
12/16/1904,46
12/17/1904,46
12/18/1904,46
12/19/1904,46
12/20/1904,46
12/21/1904,46
12/22/1904,46
12/23/1904,46
12/24/1904,46
12/25/1904,46
12/26/1904,46
12/27/1904,46
12/28/1904,45
12/29/1904,45
12/30/1904,45
12/31/1904,45
1/1/1905,55
1/2/1905,55
1/3/1905,55
1/4/1905,55
1/5/1905,55
1/6/1905,55
1/7/1905,55
1/8/1905,55
1/9/1905,55
1/10/1905,55
1/11/1905,55
1/12/1905,55
1/13/1905,55
1/14/1905,55
1/15/1905,55
1/16/1905,55
1/17/1905,55
1/18/1905,55
1/19/1905,55
1/20/1905,55
1/21/1905,55
1/22/1905,55
1/23/1905,55
1/24/1905,55
1/25/1905,55
1/26/1905,55
1/27/1905,55
1/28/1905,55
1/29/1905,55
1/30/1905,55
1/31/1905,55
2/1/1905,50
2/2/1905,50
2/3/1905,50
2/4/1905,50
2/5/1905,50
2/6/1905,50
2/7/1905,50
2/8/1905,50
2/9/1905,50
2/10/1905,50
2/11/1905,50
2/12/1905,50
2/13/1905,50
2/14/1905,50
2/15/1905,50
2/16/1905,50
2/17/1905,50
2/18/1905,50
2/19/1905,50
2/20/1905,50
2/21/1905,50
2/22/1905,50
2/23/1905,50
2/24/1905,50
2/25/1905,50
2/26/1905,50
2/27/1905,50
2/28/1905,50
3/1/1905,95
3/2/1905,95
3/3/1905,95
3/4/1905,95
3/5/1905,95
3/6/1905,95
3/7/1905,95
3/8/1905,95
3/9/1905,95
3/10/1905,95
3/11/1905,95
3/12/1905,95
3/13/1905,95
3/14/1905,95
3/15/1905,95
3/16/1905,95
3/17/1905,95
3/18/1905,95
3/19/1905,95
3/20/1905,95
3/21/1905,95
3/22/1905,95
3/23/1905,95
3/24/1905,95
3/25/1905,95
3/26/1905,95
3/27/1905,95
3/28/1905,95
3/29/1905,95
3/30/1905,95
3/31/1905,95
4/1/1905,95
4/2/1905,95
4/3/1905,95
4/4/1905,100
4/5/1905,115
4/6/1905,198
4/7/1905,298
4/8/1905,368
4/9/1905,435
4/10/1905,518
4/11/1905,435
4/12/1905,415
4/13/1905,435
4/14/1905,423
4/15/1905,475
4/16/1905,423
4/17/1905,435
4/18/1905,495
4/19/1905,562
4/20/1905,475
4/21/1905,415
4/22/1905,475
4/23/1905,518
4/24/1905,549
4/25/1905,518
4/26/1905,655
4/27/1905,808
4/28/1905,1110
4/29/1905,1270
4/30/1905,1380
5/1/1905,1590
5/2/1905,1590
5/3/1905,1410
5/4/1905,1340
5/5/1905,1300
5/6/1905,1170
5/7/1905,1110
5/8/1905,1010
5/9/1905,980
5/10/1905,1140
5/11/1905,1140
5/12/1905,1140
5/13/1905,1200
5/14/1905,1170
5/15/1905,1110
5/16/1905,1140
5/17/1905,1200
5/18/1905,1240
5/19/1905,1270
5/20/1905,1410
5/21/1905,1410
5/22/1905,1380
5/23/1905,1480
5/24/1905,1590
5/25/1905,1620
5/26/1905,1620
5/27/1905,1660
5/28/1905,1550
5/29/1905,1340
5/30/1905,1300
5/31/1905,1340
6/1/1905,1550
6/2/1905,1440
6/3/1905,1590
6/4/1905,1700
6/5/1905,1890
6/6/1905,1740
6/7/1905,1890
6/8/1905,2130
6/9/1905,2050
6/10/1905,2010
6/11/1905,1930
6/12/1905,1740
6/13/1905,1780
6/14/1905,1700
6/15/1905,1480
6/16/1905,1300
6/17/1905,1200
6/18/1905,1080
6/19/1905,938
6/20/1905,835
6/21/1905,755
6/22/1905,705
6/23/1905,680
6/24/1905,655
6/25/1905,585
6/26/1905,540
6/27/1905,518
6/28/1905,455
6/29/1905,455
6/30/1905,455
7/1/1905,455
7/2/1905,435
7/3/1905,435
7/4/1905,375
7/5/1905,340
7/6/1905,340
7/7/1905,340
7/8/1905,358
7/9/1905,375
7/10/1905,375
7/11/1905,340
7/12/1905,340
7/13/1905,340
7/14/1905,340
7/15/1905,340
7/16/1905,322
7/17/1905,277
7/18/1905,240
7/19/1905,240
7/20/1905,270
7/21/1905,305
7/22/1905,305
7/23/1905,305
7/24/1905,415
7/25/1905,347
7/26/1905,298
7/27/1905,322
7/28/1905,340
7/29/1905,340
7/30/1905,340
7/31/1905,340
8/1/1905,375
8/2/1905,465
8/3/1905,411
8/4/1905,384
8/5/1905,355
8/6/1905,367
8/7/1905,367
8/8/1905,328
8/9/1905,328
8/10/1905,293
8/11/1905,293
8/12/1905,367
8/13/1905,398
8/14/1905,375
8/15/1905,335
8/16/1905,300
8/17/1905,274
8/18/1905,237
8/19/1905,224
8/20/1905,224
8/21/1905,198
8/22/1905,198
8/23/1905,190
8/24/1905,232
8/25/1905,243
8/26/1905,243
8/27/1905,274
8/28/1905,274
8/29/1905,274
8/30/1905,343
8/31/1905,307
9/1/1905,300
9/2/1905,300
9/3/1905,300
9/4/1905,300
9/5/1905,335
9/6/1905,375
9/7/1905,343
9/8/1905,335
9/9/1905,335
9/10/1905,318
9/11/1905,300
9/12/1905,274
9/13/1905,267
9/14/1905,267
9/15/1905,243
9/16/1905,237
9/17/1905,237
9/18/1905,237
9/19/1905,237
9/20/1905,237
9/21/1905,237
9/22/1905,210
9/23/1905,210
9/24/1905,185
9/25/1905,162
9/26/1905,162
9/27/1905,162
9/28/1905,162
9/29/1905,162
9/30/1905,162
10/1/1905,162
10/2/1905,162
10/3/1905,162
10/4/1905,162
10/5/1905,162
10/6/1905,162
10/7/1905,162
10/8/1905,162
10/9/1905,142
10/10/1905,142
10/11/1905,162
10/12/1905,162
10/13/1905,162
10/14/1905,162
10/15/1905,167
10/16/1905,174
10/17/1905,190
10/18/1905,185
10/19/1905,185
10/20/1905,162
10/21/1905,162
10/22/1905,180
10/23/1905,185
10/24/1905,174
10/25/1905,162
10/26/1905,162
10/27/1905,162
10/28/1905,162
10/29/1905,185
10/30/1905,185
10/31/1905,174
11/1/1905,162
11/2/1905,180
11/3/1905,180
11/4/1905,185
11/5/1905,185
11/6/1905,180
11/7/1905,210
11/8/1905,185
11/9/1905,185
11/10/1905,174
11/11/1905,162
11/12/1905,174
11/13/1905,174
11/14/1905,190
11/15/1905,185
11/16/1905,185
11/17/1905,185
11/18/1905,185
11/19/1905,142
11/20/1905,142
11/21/1905,174
11/22/1905,152
11/23/1905,152
11/24/1905,142
11/25/1905,142
11/26/1905,142
11/27/1905,142
11/28/1905,142
11/29/1905,140
11/30/1905,140
12/1/1905,185
12/2/1905,185
12/3/1905,185
12/4/1905,185
12/5/1905,185
12/6/1905,185
12/7/1905,185
12/8/1905,185
12/9/1905,185
12/10/1905,185
12/11/1905,185
12/12/1905,185
12/13/1905,185
12/14/1905,185
12/15/1905,185
12/16/1905,185
12/17/1905,185
12/18/1905,185
12/19/1905,185
12/20/1905,185
12/21/1905,185
12/22/1905,185
12/23/1905,185
12/24/1905,185
12/25/1905,185
12/26/1905,185
12/27/1905,185
12/28/1905,185
12/29/1905,185
12/30/1905,185
12/31/1905,185
1/1/1906,65
1/2/1906,65
1/3/1906,65
1/4/1906,65
1/5/1906,65
1/6/1906,65
1/7/1906,65
1/8/1906,65
1/9/1906,65
1/10/1906,65
1/11/1906,65
1/12/1906,65
1/13/1906,65
1/14/1906,65
1/15/1906,65
1/16/1906,65
1/17/1906,65
1/18/1906,65
1/19/1906,65
1/20/1906,65
1/21/1906,65
1/22/1906,65
1/23/1906,65
1/24/1906,65
1/25/1906,65
1/26/1906,65
1/27/1906,65
1/28/1906,65
1/29/1906,65
1/30/1906,65
1/31/1906,65
2/1/1906,65
2/2/1906,65
2/3/1906,65
2/4/1906,65
2/5/1906,65
2/6/1906,65
2/7/1906,65
2/8/1906,65
2/9/1906,65
2/10/1906,65
2/11/1906,65
2/12/1906,65
2/13/1906,65
2/14/1906,65
2/15/1906,65
2/16/1906,65
2/17/1906,65
2/18/1906,65
2/19/1906,65
2/20/1906,65
2/21/1906,65
2/22/1906,65
2/23/1906,65
2/24/1906,65
2/25/1906,65
2/26/1906,65
2/27/1906,65
2/28/1906,65
3/1/1906,85
3/2/1906,85
3/3/1906,85
3/4/1906,85
3/5/1906,85
3/6/1906,85
3/7/1906,85
3/8/1906,85
3/9/1906,85
3/10/1906,85
3/11/1906,85
3/12/1906,85
3/13/1906,85
3/14/1906,85
3/15/1906,85
3/16/1906,85
3/17/1906,85
3/18/1906,85
3/19/1906,85
3/20/1906,85
3/21/1906,85
3/22/1906,85
3/23/1906,85
3/24/1906,85
3/25/1906,85
3/26/1906,85
3/27/1906,85
3/28/1906,85
3/29/1906,85
3/30/1906,85
3/31/1906,85
4/1/1906,300
4/2/1906,337
4/3/1906,375
4/4/1906,328
4/5/1906,220
4/6/1906,285
4/7/1906,433
4/8/1906,408
4/9/1906,408
4/10/1906,452
4/11/1906,295
4/12/1906,560
4/13/1906,502
4/14/1906,410
4/15/1906,395
4/16/1906,405
4/17/1906,425
4/18/1906,460
4/19/1906,505
4/20/1906,530
4/21/1906,550
4/22/1906,550
4/23/1906,640
4/24/1906,665
4/25/1906,590
4/26/1906,570
4/27/1906,545
4/28/1906,525
4/29/1906,620
4/30/1906,755
5/1/1906,780
5/2/1906,780
5/3/1906,730
5/4/1906,780
5/5/1906,810
5/6/1906,755
5/7/1906,780
5/8/1906,765
5/9/1906,775
5/10/1906,830
5/11/1906,820
5/12/1906,820
5/13/1906,775
5/14/1906,740
5/15/1906,750
5/16/1906,730
5/17/1906,780
5/18/1906,820
5/19/1906,835
5/20/1906,975
5/21/1906,1050
5/22/1906,1220
5/23/1906,1220
5/24/1906,1180
5/25/1906,1220
5/26/1906,1230
5/27/1906,1060
5/28/1906,1040
5/29/1906,960
5/30/1906,750
5/31/1906,725
6/1/1906,770
6/2/1906,790
6/3/1906,725
6/4/1906,765
6/5/1906,800
6/6/1906,790
6/7/1906,690
6/8/1906,630
6/9/1906,610
6/10/1906,610
6/11/1906,705
6/12/1906,720
6/13/1906,905
6/14/1906,865
6/15/1906,1040
6/16/1906,1140
6/17/1906,1030
6/18/1906,960
6/19/1906,920
6/20/1906,830
6/21/1906,690
6/22/1906,665
6/23/1906,640
6/24/1906,575
6/25/1906,540
6/26/1906,550
6/27/1906,460
6/28/1906,440
6/29/1906,405
6/30/1906,395
7/1/1906,388
7/2/1906,388
7/3/1906,420
7/4/1906,388
7/5/1906,490
7/6/1906,530
7/7/1906,555
7/8/1906,725
7/9/1906,800
7/10/1906,885
7/11/1906,775
7/12/1906,690
7/13/1906,595
7/14/1906,615
7/15/1906,710
7/16/1906,740
7/17/1906,615
7/18/1906,525
7/19/1906,505
7/20/1906,420
7/21/1906,380
7/22/1906,380
7/23/1906,380
7/24/1906,460
7/25/1906,505
7/26/1906,420
7/27/1906,380
7/28/1906,390
7/29/1906,340
7/30/1906,340
7/31/1906,340
8/1/1906,340
8/2/1906,350
8/3/1906,340
8/4/1906,420
8/5/1906,380
8/6/1906,350
8/7/1906,340
8/8/1906,330
8/9/1906,295
8/10/1906,325
8/11/1906,332
8/12/1906,290
8/13/1906,280
8/14/1906,295
8/15/1906,295
8/16/1906,332
8/17/1906,332
8/18/1906,295
8/19/1906,295
8/20/1906,295
8/21/1906,332
8/22/1906,315
8/23/1906,340
8/24/1906,470
8/25/1906,515
8/26/1906,530
8/27/1906,410
8/28/1906,405
8/29/1906,370
8/30/1906,340
8/31/1906,320
9/1/1906,320
9/2/1906,350
9/3/1906,495
9/4/1906,565
9/5/1906,710
9/6/1906,590
9/7/1906,520
9/8/1906,410
9/9/1906,400
9/10/1906,400
9/11/1906,400
9/12/1906,400
9/13/1906,340
9/14/1906,320
9/15/1906,290
9/16/1906,380
9/17/1906,400
9/18/1906,510
9/19/1906,540
9/20/1906,510
9/21/1906,440
9/22/1906,440
9/23/1906,385
9/24/1906,350
9/25/1906,320
9/26/1906,385
9/27/1906,670
9/28/1906,915
9/29/1906,900
9/30/1906,750
10/1/1906,660
10/2/1906,610
10/3/1906,603
10/4/1906,603
10/5/1906,603
10/6/1906,603
10/7/1906,603
10/8/1906,580
10/9/1906,580
10/10/1906,560
10/11/1906,510
10/12/1906,490
10/13/1906,490
10/14/1906,470
10/15/1906,470
10/16/1906,470
10/17/1906,430
10/18/1906,430
10/19/1906,430
10/20/1906,430
10/21/1906,430
10/22/1906,430
10/23/1906,390
10/24/1906,390
10/25/1906,390
10/26/1906,390
10/27/1906,455
10/28/1906,480
10/29/1906,625
10/30/1906,608
10/31/1906,608
11/1/1906,608
11/2/1906,630
11/3/1906,590
11/4/1906,560
11/5/1906,580
11/6/1906,515
11/7/1906,515
11/8/1906,515
11/9/1906,430
11/10/1906,430
11/11/1906,470
11/12/1906,470
11/13/1906,470
11/14/1906,450
11/15/1906,430
11/16/1906,430
11/17/1906,400
11/18/1906,390
11/19/1906,275
11/20/1906,275
11/21/1906,245
11/22/1906,245
11/23/1906,245
11/24/1906,245
11/25/1906,250
11/26/1906,230
11/27/1906,223
11/28/1906,245
11/29/1906,245
11/30/1906,250
12/1/1906,185
12/2/1906,185
12/3/1906,185
12/4/1906,185
12/5/1906,185
12/6/1906,185
12/7/1906,185
12/8/1906,185
12/9/1906,185
12/10/1906,185
12/11/1906,185
12/12/1906,185
12/13/1906,185
12/14/1906,185
12/15/1906,185
12/16/1906,185
12/17/1906,185
12/18/1906,185
12/19/1906,185
12/20/1906,185
12/21/1906,185
12/22/1906,185
12/23/1906,185
12/24/1906,185
12/25/1906,185
12/26/1906,185
12/27/1906,185
12/28/1906,185
12/29/1906,185
12/30/1906,185
12/31/1906,185
1/1/1907,135
1/2/1907,135
1/3/1907,135
1/4/1907,135
1/5/1907,135
1/6/1907,135
1/7/1907,135
1/8/1907,135
1/9/1907,135
1/10/1907,135
1/11/1907,135
1/12/1907,135
1/13/1907,135
1/14/1907,135
1/15/1907,135
1/16/1907,135
1/17/1907,135
1/18/1907,135
1/19/1907,135
1/20/1907,135
1/21/1907,135
1/22/1907,135
1/23/1907,135
1/24/1907,135
1/25/1907,135
1/26/1907,135
1/27/1907,135
1/28/1907,135
1/29/1907,135
1/30/1907,135
1/31/1907,135
2/1/1907,141
2/2/1907,141
2/3/1907,141
2/4/1907,141
2/5/1907,141
2/6/1907,141
2/7/1907,141
2/8/1907,141
2/9/1907,141
2/10/1907,141
2/11/1907,141
2/12/1907,125
2/13/1907,115
2/14/1907,115
2/15/1907,115
2/16/1907,115
2/17/1907,125
2/18/1907,135
2/19/1907,135
2/20/1907,135
2/21/1907,145
2/22/1907,150
2/23/1907,158
2/24/1907,200
2/25/1907,185
2/26/1907,185
2/27/1907,185
2/28/1907,185
3/1/1907,185
3/2/1907,194
3/3/1907,185
3/4/1907,170
3/5/1907,176
3/6/1907,194
3/7/1907,176
3/8/1907,176
3/9/1907,185
3/10/1907,194
3/11/1907,194
3/12/1907,176
3/13/1907,170
3/14/1907,170
3/15/1907,150
3/16/1907,165
3/17/1907,185
3/18/1907,200
3/19/1907,200
3/20/1907,258
3/21/1907,300
3/22/1907,332
3/23/1907,300
3/24/1907,332
3/25/1907,300
3/26/1907,385
3/27/1907,265
3/28/1907,230
3/29/1907,215
3/30/1907,200
3/31/1907,200
4/1/1907,206
4/2/1907,200
4/3/1907,200
4/4/1907,265
4/5/1907,320
4/6/1907,300
4/7/1907,265
4/8/1907,265
4/9/1907,265
4/10/1907,258
4/11/1907,300
4/12/1907,349
4/13/1907,362
4/14/1907,340
4/15/1907,340
4/16/1907,332
4/17/1907,308
4/18/1907,300
4/19/1907,300
4/20/1907,265
4/21/1907,230
4/22/1907,272
4/23/1907,308
4/24/1907,332
4/25/1907,340
4/26/1907,376
4/27/1907,362
4/28/1907,340
4/29/1907,340
4/30/1907,340
5/1/1907,300
5/2/1907,362
5/3/1907,349
5/4/1907,410
5/5/1907,385
5/6/1907,385
5/7/1907,490
5/8/1907,600
5/9/1907,752
5/10/1907,733
5/11/1907,720
5/12/1907,752
5/13/1907,733
5/14/1907,630
5/15/1907,600
5/16/1907,600
5/17/1907,600
5/18/1907,600
5/19/1907,785
5/20/1907,733
5/21/1907,920
5/22/1907,920
5/23/1907,850
5/24/1907,785
5/25/1907,720
5/26/1907,708
5/27/1907,630
5/28/1907,600
5/29/1907,600
5/30/1907,708
5/31/1907,785
6/1/1907,920
6/2/1907,990
6/3/1907,955
6/4/1907,864
6/5/1907,850
6/6/1907,990
6/7/1907,920
6/8/1907,920
6/9/1907,885
6/10/1907,818
6/11/1907,818
6/12/1907,1020
6/13/1907,1060
6/14/1907,1130
6/15/1907,1190
6/16/1907,1300
6/17/1907,1270
6/18/1907,1300
6/19/1907,1490
6/20/1907,1560
6/21/1907,1720
6/22/1907,1620
6/23/1907,1560
6/24/1907,1550
6/25/1907,1380
6/26/1907,1340
6/27/1907,1440
6/28/1907,1400
6/29/1907,1380
6/30/1907,1340
7/1/1907,1380
7/2/1907,1470
7/3/1907,1490
7/4/1907,1480
7/5/1907,1480
7/6/1907,1350
7/7/1907,1380
7/8/1907,1410
7/9/1907,1240
7/10/1907,1340
7/11/1907,1340
7/12/1907,1270
7/13/1907,1130
7/14/1907,1070
7/15/1907,1130
7/16/1907,1130
7/17/1907,920
7/18/1907,1100
7/19/1907,600
7/20/1907,600
7/21/1907,572
7/22/1907,572
7/23/1907,600
7/24/1907,720
7/25/1907,785
7/26/1907,1100
7/27/1907,1200
7/28/1907,1910
7/29/1907,2170
7/30/1907,1680
7/31/1907,1420
8/1/1907,1340
8/2/1907,1380
8/3/1907,1260
8/4/1907,1160
8/5/1907,1130
8/6/1907,920
8/7/1907,798
8/8/1907,733
8/9/1907,720
8/10/1907,660
8/11/1907,660
8/12/1907,600
8/13/1907,600
8/14/1907,600
8/15/1907,660
8/16/1907,600
8/17/1907,572
8/18/1907,545
8/19/1907,490
8/20/1907,545
8/21/1907,572
8/22/1907,600
8/23/1907,556
8/24/1907,518
8/25/1907,479
8/26/1907,490
8/27/1907,545
8/28/1907,589
8/29/1907,545
8/30/1907,545
8/31/1907,545
9/1/1907,545
9/2/1907,545
9/3/1907,545
9/4/1907,435
9/5/1907,435
9/6/1907,435
9/7/1907,462
9/8/1907,410
9/9/1907,340
9/10/1907,340
9/11/1907,320
9/12/1907,300
9/13/1907,282
9/14/1907,282
9/15/1907,282
9/16/1907,272
9/17/1907,282
9/18/1907,272
9/19/1907,320
9/20/1907,340
9/21/1907,340
9/22/1907,340
9/23/1907,340
9/24/1907,320
9/25/1907,308
9/26/1907,340
9/27/1907,340
9/28/1907,300
9/29/1907,282
9/30/1907,300
10/1/1907,282
10/2/1907,293
10/3/1907,200
10/4/1907,200
10/5/1907,230
10/6/1907,230
10/7/1907,230
10/8/1907,300
10/9/1907,265
10/10/1907,248
10/11/1907,265
10/12/1907,230
10/13/1907,230
10/14/1907,230
10/15/1907,230
10/16/1907,230
10/17/1907,230
10/18/1907,200
10/19/1907,200
10/20/1907,200
10/21/1907,200
10/22/1907,200
10/23/1907,200
10/24/1907,215
10/25/1907,230
10/26/1907,206
10/27/1907,230
10/28/1907,248
10/29/1907,248
10/30/1907,248
10/31/1907,200
11/1/1907,206
11/2/1907,200
11/3/1907,230
11/4/1907,215
11/5/1907,200
11/6/1907,200
11/7/1907,200
11/8/1907,224
11/9/1907,215
11/10/1907,200
11/11/1907,170
11/12/1907,185
11/13/1907,145
11/14/1907,125
11/15/1907,125
11/16/1907,125
11/17/1907,125
11/18/1907,115
11/19/1907,109
11/20/1907,125
11/21/1907,125
11/22/1907,125
11/23/1907,125
11/24/1907,125
11/25/1907,125
11/26/1907,118
11/27/1907,111
11/28/1907,104
11/29/1907,97
11/30/1907,91
12/1/1907,84
12/2/1907,84
12/3/1907,84
12/4/1907,84
12/5/1907,84
12/6/1907,84
12/7/1907,84
12/8/1907,84
12/9/1907,84
12/10/1907,84
12/11/1907,84
12/12/1907,84
12/13/1907,84
12/14/1907,84
12/15/1907,84
12/16/1907,84
12/17/1907,84
12/18/1907,84
12/19/1907,80
12/20/1907,80
12/21/1907,80
12/22/1907,80
12/23/1907,80
12/24/1907,80
12/25/1907,80
12/26/1907,80
12/27/1907,80
12/28/1907,80
12/29/1907,80
12/30/1907,80
12/31/1907,80
1/1/1908,80
1/2/1908,80
1/3/1908,80
1/4/1908,80
1/5/1908,80
1/6/1908,80
1/7/1908,80
1/8/1908,80
1/9/1908,80
1/10/1908,80
1/11/1908,80
1/12/1908,80
1/13/1908,80
1/14/1908,80
1/15/1908,80
1/16/1908,80
1/17/1908,80
1/18/1908,80
1/19/1908,80
1/20/1908,80
1/21/1908,80
1/22/1908,80
1/23/1908,80
1/24/1908,80
1/25/1908,80
1/26/1908,80
1/27/1908,80
1/28/1908,80
1/29/1908,80
1/30/1908,80
1/31/1908,80
2/1/1908,90
2/2/1908,90
2/3/1908,90
2/4/1908,90
2/5/1908,90
2/6/1908,90
2/7/1908,90
2/8/1908,90
2/9/1908,90
2/10/1908,90
2/11/1908,90
2/12/1908,90
2/13/1908,90
2/14/1908,90
2/15/1908,90
2/16/1908,90
2/17/1908,90
2/18/1908,90
2/19/1908,90
2/20/1908,90
2/21/1908,90
2/22/1908,90
2/23/1908,90
2/24/1908,90
2/25/1908,90
2/26/1908,90
2/27/1908,90
2/28/1908,90
2/29/1908,90
3/1/1908,80
3/2/1908,80
3/3/1908,80
3/4/1908,80
3/5/1908,80
3/6/1908,80
3/7/1908,75
3/8/1908,75
3/9/1908,63
3/10/1908,75
3/11/1908,55
3/12/1908,62
3/13/1908,68
3/14/1908,68
3/15/1908,68
3/16/1908,68
3/17/1908,90
3/18/1908,200
3/19/1908,230
3/20/1908,230
3/21/1908,215
3/22/1908,200
3/23/1908,172
3/24/1908,172
3/25/1908,172
3/26/1908,172
3/27/1908,172
3/28/1908,172
3/29/1908,150
3/30/1908,150
3/31/1908,150
4/1/1908,155
4/2/1908,155
4/3/1908,145
4/4/1908,155
4/5/1908,155
4/6/1908,155
4/7/1908,155
4/8/1908,155
4/9/1908,155
4/10/1908,168
4/11/1908,168
4/12/1908,168
4/13/1908,180
4/14/1908,180
4/15/1908,195
4/16/1908,195
4/17/1908,210
4/18/1908,225
4/19/1908,240
4/20/1908,210
4/21/1908,195
4/22/1908,195
4/23/1908,180
4/24/1908,180
4/25/1908,168
4/26/1908,155
4/27/1908,145
4/28/1908,152
4/29/1908,152
4/30/1908,152
5/1/1908,152
5/2/1908,152
5/3/1908,152
5/4/1908,190
5/5/1908,175
5/6/1908,152
5/7/1908,190
5/8/1908,220
5/9/1908,250
5/10/1908,220
5/11/1908,190
5/12/1908,165
5/13/1908,152
5/14/1908,152
5/15/1908,140
5/16/1908,140
5/17/1908,140
5/18/1908,160
5/19/1908,172
5/20/1908,215
5/21/1908,230
5/22/1908,230
5/23/1908,200
5/24/1908,230
5/25/1908,230
5/26/1908,200
5/27/1908,200
5/28/1908,172
5/29/1908,172
5/30/1908,172
5/31/1908,172
6/1/1908,180
6/2/1908,295
6/3/1908,280
6/4/1908,210
6/5/1908,210
6/6/1908,210
6/7/1908,182
6/8/1908,182
6/9/1908,182
6/10/1908,182
6/11/1908,360
6/12/1908,320
6/13/1908,320
6/14/1908,320
6/15/1908,360
6/16/1908,320
6/17/1908,320
6/18/1908,320
6/19/1908,320
6/20/1908,280
6/21/1908,255
6/22/1908,220
6/23/1908,220
6/24/1908,220
6/25/1908,208
6/26/1908,208
6/27/1908,208
6/28/1908,255
6/29/1908,255
6/30/1908,255
7/1/1908,255
7/2/1908,255
7/3/1908,255
7/4/1908,220
7/5/1908,220
7/6/1908,220
7/7/1908,220
7/8/1908,208
7/9/1908,194
7/10/1908,208
7/11/1908,275
7/12/1908,420
7/13/1908,335
7/14/1908,335
7/15/1908,312
7/16/1908,312
7/17/1908,312
7/18/1908,312
7/19/1908,335
7/20/1908,280
7/21/1908,280
7/22/1908,280
7/23/1908,280
7/24/1908,295
7/25/1908,295
7/26/1908,280
7/27/1908,280
7/28/1908,245
7/29/1908,245
7/30/1908,245
7/31/1908,335
8/1/1908,315
8/2/1908,428
8/3/1908,405
8/4/1908,360
8/5/1908,405
8/6/1908,740
8/7/1908,405
8/8/1908,360
8/9/1908,360
8/10/1908,360
8/11/1908,360
8/12/1908,315
8/13/1908,280
8/14/1908,280
8/15/1908,280
8/16/1908,315
8/17/1908,360
8/18/1908,405
8/19/1908,410
8/20/1908,435
8/21/1908,510
8/22/1908,540
8/23/1908,485
8/24/1908,485
8/25/1908,460
8/26/1908,460
8/27/1908,435
8/28/1908,285
8/29/1908,265
8/30/1908,305
8/31/1908,305
9/1/1908,285
9/2/1908,285
9/3/1908,250
9/4/1908,232
9/5/1908,202
9/6/1908,175
9/7/1908,162
9/8/1908,150
9/9/1908,202
9/10/1908,175
9/11/1908,175
9/12/1908,202
9/13/1908,240
9/14/1908,240
9/15/1908,350
9/16/1908,312
9/17/1908,275
9/18/1908,275
9/19/1908,275
9/20/1908,275
9/21/1908,240
9/22/1908,240
9/23/1908,240
9/24/1908,240
9/25/1908,210
9/26/1908,240
9/27/1908,240
9/28/1908,240
9/29/1908,240
9/30/1908,210
10/1/1908,188
10/2/1908,188
10/3/1908,188
10/4/1908,215
10/5/1908,188
10/6/1908,188
10/7/1908,188
10/8/1908,188
10/9/1908,188
10/10/1908,188
10/11/1908,162
10/12/1908,188
10/13/1908,140
10/14/1908,150
10/15/1908,162
10/16/1908,162
10/17/1908,162
10/18/1908,162
10/19/1908,168
10/20/1908,168
10/21/1908,168
10/22/1908,194
10/23/1908,194
10/24/1908,194
10/25/1908,168
